subject	run	run_label	bold_smoothed	bold_unsmoothed	brain_mask	confounds_raw	analysis_decision	sensitivity_exclude_candidate	motion_flag	nuisance_burden_flag	file_flag	fd_mean	fd_max	pct_fd_gt_0p5	motion_outlier_volumes_pct	estimated_dof_after_nuisance_qc	n_vols	tr	events_run_duration_s	events_max_event_offset_s	events_min_event_onset_s	events_n_negative_onsets	events_n_events_after_run_plus_tolerance	events_timing_ok	n_trials_behavior	n_events_long	n_events_stim	events_long	events_stim	confounds_n_rows	confounds_n_cols	confounds_rank	confounds_condition_number	estimated_dof_after_confounds	estimated_dof_after_confounds_basic_task	confounds_rows_match_nvols	confounds_glm	confounds_glm_json	confound_strategy	confounds_include_cosine	confounds_n_acompcor	confounds_spike_mode	confounds_fd_spike_threshold	confounds_include_nonsteady	confounds_fd_spikes_used_n	confounds_fmriprep_spikes_available_n	confounds_fmriprep_spikes_used_n	confounds_nonsteady_used_n	pre_glm_flag	pre_glm_decision	status
sub-20	5	run-05	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-05_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN	OK	0.1255567600748579	0.975771636837691	1.4423076923076923	35.406698564593306	100	209	2.0	418.0	410.771	10.217000000000098	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-05/events_stim.tsv	209	34	34	28.47430014775918	174	170	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-05/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-05/confounds_standard.json	standard	False	5	fd05	0.5	True	3	74	0	0	OK	READY	OK
sub-20	6	run-06	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.1595683935804904	1.1730963412086686	3.3653846153846154	14.832535885167465	143	209	2.0	418.0	407.74600000000015	10.217000000000098	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-06/events_stim.tsv	209	38	38	54.7608304034262	170	166	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-06/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-06/confounds_standard.json	standard	False	5	fd05	0.5	True	7	31	0	0	OK	READY	OK
sub-20	7	run-07	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	WARN_FD_MEAN,WARN_FD_GT_0.5	WARN_OUTLIER_BURDEN	OK	0.2005931896039104	1.1744409728592782	5.263157894736842	29.84293193717277	100	191	2.0	382.0	372.4940000000002	10.215999999999894	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-07/events_stim.tsv	191	41	41	48.93546211276559	149	145	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-07/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-07/confounds_standard.json	standard	False	5	fd05	0.5	True	10	57	0	0	OK	READY	OK
sub-20	8	run-08	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-08_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.1452605439140041	0.9407197750765622	1.4423076923076923	22.48803827751196	127	209	2.0	418.0	407.7289999999998	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-08/events_stim.tsv	209	34	34	50.40757146940562	174	170	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-08/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-08/confounds_standard.json	standard	False	5	fd05	0.5	True	3	47	0	0	OK	READY	OK
sub-20	9	run-09	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-20/func/sub-20_task-heatpainwithregulationandratings_run-09_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.1515151687021055	0.9368072284982624	1.9230769230769231	11.961722488038278	149	209	2.0	418.0	409.7069999999999	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-09/events_stim.tsv	209	35	35	63.048040163967705	173	169	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-09/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-20/run-09/confounds_standard.json	standard	False	5	fd05	0.5	True	4	25	0	0	OK	READY	OK
sub-21	1	run-01	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-01_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.0976444063348173	0.277927918315571	0.0	34.44976076555024	102	209	2.0	418.0	408.742	10.216	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-01/events_stim.tsv	209	31	31	79.92446640650927	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-01/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-01/confounds_standard.json	standard	False	5	fd05	0.5	True	0	72	0	0	OK	READY	OK
sub-21	2	run-02	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	0.0813744381101368	0.2026137257077885	0.0	55.02392344497608	59	209	2.0	418.0	407.811	10.216000000000008	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-02/events_stim.tsv	209	31	31	57.16121154306999	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-02/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-02/confounds_standard.json	standard	False	5	fd05	0.5	True	0	115	0	0	OK	READY	OK
sub-21	3	run-03	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN,SEVERE_LOW_ESTIMATED_DOF	OK	0.0769398712800122	0.1814692789528501	0.0	68.58638743455498	26	191	2.0	382.0	375.4839999999999	10.216000000000008	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-03/events_stim.tsv	191	31	31	59.67186981923927	159	155	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-03/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-03/confounds_standard.json	standard	False	5	fd05	0.5	True	0	131	0	0	OK	READY	OK
sub-21	4	run-04	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-04_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.1000050288031647	0.4766581447324614	0.0	18.181818181818183	136	209	2.0	418.0	408.77600000000007	10.217000000000098	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-04/events_stim.tsv	209	31	31	57.636475158212995	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-04/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-04/confounds_standard.json	standard	False	5	fd05	0.5	True	0	38	0	0	OK	READY	OK
sub-21	5	run-05	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-05_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.0839157931066518	0.2261310541294683	0.0	31.100478468899524	109	209	2.0	418.0	410.769	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-05/events_stim.tsv	209	31	31	46.865224046569345	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-05/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-05/confounds_standard.json	standard	False	5	fd05	0.5	True	0	65	0	0	OK	READY	OK
sub-21	6	run-06	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	0.1095963622986577	0.4804892642976371	0.0	41.14832535885167	88	209	2.0	418.0	407.71199999999993	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-06/events_stim.tsv	209	31	31	54.64370651618862	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-06/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-06/confounds_standard.json	standard	False	5	fd05	0.5	True	0	86	0	0	OK	READY	OK
sub-21	7	run-07	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.082316005825311	0.2450935846893648	0.0	24.60732984293194	110	191	2.0	382.0	373.4899999999998	10.217000000000098	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-07/events_stim.tsv	191	31	31	69.40894925164439	159	155	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-07/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-07/confounds_standard.json	standard	False	5	fd05	0.5	True	0	47	0	0	OK	READY	OK
sub-21	8	run-08	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-08_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	0.0906371851352158	0.3792240272004392	0.0	35.88516746411483	99	209	2.0	418.0	408.7249999999999	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-08/events_stim.tsv	209	31	31	35.680584466924394	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-08/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-08/confounds_standard.json	standard	False	5	fd05	0.5	True	0	75	0	0	OK	READY	OK
sub-21	9	run-09	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-21/func/sub-21_task-heatpainwithregulationandratings_run-09_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	0.1121359708022557	0.6166867763069108	0.4807692307692308	42.58373205741627	85	209	2.0	418.0	409.7060000000001	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-09/events_stim.tsv	209	32	32	85.10184655304434	176	172	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-09/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-21/run-09/confounds_standard.json	standard	False	5	fd05	0.5	True	1	89	0	0	OK	READY	OK
sub-22	1	run-01	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-01_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.1343079721111037	1.0410402763406774	2.8846153846153846	16.74641148325359	139	209	2.0	418.0	408.709	10.217	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-01/events_stim.tsv	209	37	37	48.64118224366753	171	167	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-01/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-01/confounds_standard.json	standard	False	5	fd05	0.5	True	6	35	0	0	OK	READY	OK
sub-22	2	run-02	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.0990020809668368	0.8745800030009271	0.9615384615384616	17.22488038277512	138	209	2.0	418.0	409.7060000000001	10.216000000000008	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-02/events_stim.tsv	209	33	33	52.496073004405815	175	171	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-02/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-02/confounds_standard.json	standard	False	5	fd05	0.5	True	2	36	0	0	OK	READY	OK
sub-22	3	run-03	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.1084298858407806	0.8202463418446334	1.0526315789473684	4.712041884816754	148	191	2.0	382.0	373.50600000000014	10.216000000000008	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-03/events_stim.tsv	191	33	33	69.39211823066698	157	153	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-03/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-03/confounds_standard.json	standard	False	5	fd05	0.5	True	2	9	0	0	OK	READY	OK
sub-22	4	run-04	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-22/func/sub-22_task-heatpainwithregulationandratings_run-04_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.1068413103696492	1.2240829290578774	0.4807692307692308	30.62200956937799	110	209	2.0	418.0	409.773	10.217000000000098	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-04/events_stim.tsv	209	32	32	53.45960665237827	176	172	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-04/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-22/run-04/confounds_standard.json	standard	False	5	fd05	0.5	True	1	64	0	0	OK	READY	OK
